obsid mjd exptime isdet rate_upp cnt_src_a cnt_src_s cnt_src_h cnt_bkg_a cnt_bkg_s cnt_bkg_h phase cnt_net_s cnt_net_h cnt_net_a cnt_net_h_unc cnt_net_s_unc cnt_net_a_unc HR HR_unc rate_net_a rate_net_a_unc
4202080194 59635.333090277774 240.0 True 0.19166666666666668 132.08550382619455 121.56666666666665 10.51883715952788 29.816090914667623 28.001837578557787 1.8142533361098345 308.7751377974207 93.56482908810887 8.704583823418046 102.26941291152693 3.5118500104129895 12.229820286710039 12.724055750461886 -0.8297715108436504 0.22765472150234006 0.4261225537980289 0.05301689896025786
5202080101 59648.064791666664 1432.0 True 0.08310055865921788 1074.7116118622762 796.5 278.2116118622764 89.9303353296392 48.17336435317993 41.756970976459286 321.2817206941689 748.32663564682 236.45464088581713 984.781276532637 17.887665662090615 29.063264860527628 34.12685082441559 -0.5197824196691444 0.052666911077182105 0.6876964221596626 0.023831599737720383
5202080102 59650.0634375 1040.0 True 0.1451923076923077 656.6292843768009 466.2666666666667 190.3626177101342 117.86922476730432 50.97767988840739 66.89154487889695 323.2450270137533 415.2889867782593 123.47107283123725 538.7600596094966 16.039144696305694 22.743006541683844 27.829813314934494 -0.5416472671685001 0.07963425439123262 0.5180385188552852 0.026759435879744706
5202080103 59652.31967592592 240.0 True 0.2 73.7489259989736 60.32976190476191 13.419164094211698 30.72174343121645 17.26013894308181 13.46160448813464 325.4613712435389 43.069622961680096 -0.04244039392294141 43.02718256775715 5.184666679965679 8.808512975970674 10.221089444388502 -1.0019727247470183 0.4755677937462514 0.1792799273656548 0.042587872684952094
5202080105 59654.18865740741 322.0 True 0.09006211180124224 41.14497041466009 36.66386554621849 4.4811048684416 16.12964358755917 12.6034841701764 3.5261594173827677 327.29730590118737 24.060381376042088 0.954945451058832 25.015326827100917 2.8297109898052075 7.019070431075249 7.5679993394700595 -0.9236511713271504 0.5819708411006141 0.07768735039472334 0.023503103538726894
5202080106 59655.49930555555 962.0 True 0.08004158004158005 157.79762912327521 125.39999999999999 32.397629123275244 54.8091577121829 34.581191771371024 20.22796594081187 328.58477952411914 90.81880822862897 12.169663182463374 102.98847141109232 7.254350078682935 12.648367158308261 14.581042035309347 -0.7636694085129871 0.24969918894385382 0.10705662308845355 0.015157008352712418
5202080107 59656.06458333333 240.0 True 0.24583333333333332 83.45575687994327 42.77619047619047 37.6795664037528 39.34511918206518 17.20216641653152 20.827181662628405 329.14006221349 25.574024059658953 16.852384741124396 44.11063769787808 7.648970392567957 7.74456950983862 11.081555669760833 -0.20557100082374927 0.30930603890731656 0.18379432374115867 0.04617314862400347
5202080108 59657.737962962965 111.0 True 0.009009009009009009 3.8757782213393783 3.6607048224695284 0.21507339886985016 0.7864148670244564 0.6774207030772911 0.10899416394716534 330.7838535981974 2.9832841193922373 0.10607923492268483 3.089363354314922 0.5692693236219702 2.0828167287466317 2.1592112190250945 -0.9313261518593962 1.3498383376843404 0.027832102291125423 0.019452353324550403
5202080109 59658.644907407404 334.0 True 0.0658682634730539 98.37307893504463 90.94126984126986 7.431809093774808 11.739537481916244 9.380672195222642 2.3588652866936033 331.6747616968609 81.56059764604721 5.072943807081204 86.63354145312839 3.1290053340428186 10.016084166803537 10.493455885310658 -0.8828873038781213 0.2280640330390547 0.2593818606381089 0.031417532590750474
5202080112 59662.18939814815 4.0 True 0.25 1.1764705882352942 1.1764705882352942 0.0 0.6384235830867991 0.6384235830867991 0.0 335.1565797133085 0.538047005148495 0.0 0.538047005148495 0.0 1.3471800812519807 1.3471800812519807 -1.0 5.007666870593114 0.13451175128712375 0.3367950203129952
